token;type;SegnaleDisc;Macrofunzione;Tipo di interazione;Microfunzione
dunque_164;dunque;SD;Interazionale;esame;Presa di turno
dunque_165;dunque;SD;Metatestuale;pasto;Prolettico, marca di formulazione: ecco
dunque_166;dunque;SD;Interazionale & Metatestuale;lezione;Presa di turno & Filler, riempimento dei tempi di formulazione
dunque_167;dunque;Non_SD;;lezione;
dunque_168;dunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
dunque_169;dunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
dunque_170;dunque;SD;Interazionale & Metatestuale;intervista semistrutturata;Presa di turno & Gestione del topic: introduzione o ripresa di topic
dunque_171;dunque;SD;Metatestuale;lezione;Gestione del topic: introduzione o ripresa di topic
dunque_172;dunque;SD;Interazionale & Metatestuale;ricevimento studenti;Presa di turno & Filler, riempimento dei tempi di formulazione
dunque_173;dunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco & Filler, riempimento dei tempi di formulazione
scusa_1;scusa;SD;Interazionale & Cognitiva;conversazione libera;Cessione del turno & Intensificazione
scusa_2;scusa;SD;Interazionale & Metatestuale;conversazione libera;Richiesta di attenzione & Filler, riempimento dei tempi di formulazione
scusa_3;scusa;SD;Interazionale & Cognitiva;conversazione libera;Cessione del turno & Intensificazione
scusa_4;scusa;Non_SD;;conversazione libera;
scusa_5;scusa;SD;Interazionale & Metatestuale;conversazione libera;Presa di turno & Interruzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_6;scusa;Dubbio;;conversazione libera;
scusa_7;scusa;SD;Interazionale & Cognitiva;conversazione libera;Richiesta di accordo/conferma & Cessione del turno & Intensificazione
scusa_8;scusa;SD;Interazionale & Cognitiva;conversazione libera;Manifestazione di accordo & Intensificazione
scusa_9;scusa;SD;Interazionale & Cognitiva;conversazione libera;Presa di turno & Strategie di cortesia & Attenuazione
scusa_10;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_11;scusa;Dubbio;;intervista semistrutturata;
scusa_12;scusa;SD;Interazionale;intervista semistrutturata;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_13;scusa;SD;Interazionale;pasto;Cessione del turno & Marcatura della conoscenza condivisa
scusa_14;scusa;SD;Interazionale;pasto;Richiesta di accordo/conferma & Cessione del turno
scusa_15;scusa;SD;Interazionale;lezione;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_16;scusa;SD;Interazionale & Cognitiva;lezione;Cessione del turno & Strategie di cortesia & Attenuazione
scusa_17;scusa;Dubbio;;pasto;
scusa_18;scusa;Non_SD;;intervista semistrutturata;
scusa_19;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Strategie di cortesia & Riformulazione
scusa_20;scusa;SD;Interazionale & Metatestuale;pasto;Presa di turno & Richiesta di attenzione & Strategie di cortesia & Prolettico, marca di formulazione: ecco
scusa_21;scusa;SD;Interazionale & Metatestuale & Cognitiva;pasto;Presa di turno & Strategie di cortesia & Prolettico, marca di formulazione: ecco & Attenuazione
scusa_22;scusa;SD;Interazionale;pasto;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_23;scusa;SD;Interazionale;pasto;Strategie di cortesia
scusa_24;scusa;SD;Interazionale & Metatestuale;pasto;Strategie di cortesia & Riformulazione
scusa_25;scusa;SD;Interazionale & Metatestuale;pasto;Presa di turno & Richiesta di attenzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_26;scusa;Non_SD;;pasto;
scusa_27;scusa;Dubbio;;conversazione libera;
scusa_28;scusa;SD;Interazionale;conversazione libera;Presa di turno & Interruzione & Richiesta di attenzione
scusa_29;scusa;SD;Interazionale;conversazione libera;Presa di turno & Interruzione & Richiesta di attenzione
scusa_30;scusa;SD;Interazionale;conversazione libera;Cessione del turno & Strategie di cortesia
scusa_31;scusa;Non_SD;Interazionale & Cognitiva;conversazione libera;Conferma dell'attenzione & Strategie di cortesia & Attenuazione
scusa_32;scusa;Non_SD;;conversazione libera;
scusa_33;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Presa di turno & Interruzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_34;scusa;Non_SD;;intervista semistrutturata;
scusa_35;scusa;Non_SD;;intervista semistrutturata;
scusa_36;scusa;Non_SD;;intervista semistrutturata;
scusa_37;scusa;Non_SD;;intervista semistrutturata;
scusa_38;scusa;SD;Interazionale;conversazione libera;Cessione del turno & Strategie di cortesia
scusa_39;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Marcatura della conoscenza condivisa & Prolettico, marca di formulazione: ecco & Attenuazione
scusa_40;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Presa di turno & Interruzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_41;scusa;SD;Interazionale;conversazione libera;Presa di turno & Strategie di cortesia
scusa_42;scusa;SD;Interazionale & Metatestuale;conversazione libera;Presa di turno & Interruzione & Richiesta di attenzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_43;scusa;SD;Metatestuale & Cognitiva;conversazione libera;Gestione del topic: introduzione o ripresa di topic & Prolettico, marca di formulazione: ecco & Intensificazione
scusa_44;scusa;SD;Interazionale & Metatestuale & Cognitiva;conversazione libera;Richiesta di attenzione & Gestione del topic: introduzione o ripresa di topic & Intensificazione
scusa_45;scusa;Non_SD;;lezione;
scusa_46;scusa;Non_SD;;lezione;
scusa_47;scusa;SD;Interazionale;intervista semistrutturata;Cessione del turno & Strategie di cortesia
scusa_48;scusa;Non_SD;;intervista semistrutturata;
scusa_49;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Richiesta di accordo/conferma & Prolettico, marca di formulazione: ecco & Intensificazione
scusa_50;scusa;Dubbio;;intervista semistrutturata;
scusa_51;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Presa di turno & Interruzione & Richiesta di attenzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic & Marcatura dell'inferenza
scusa_52;scusa;SD;Interazionale;intervista semistrutturata;Presa di turno & Strategie di cortesia
scusa_53;scusa;Non_SD;;intervista semistrutturata;
scusa_54;scusa;Non_SD;;intervista semistrutturata;
scusa_55;scusa;SD;Interazionale & Metatestuale & Cognitiva;conversazione libera;Cessione del turno & Prolettico, marca di formulazione: ecco & Intensificazione
scusa_56;scusa;SD;Metatestuale & Cognitiva;conversazione libera;Prolettico, marca di formulazione: ecco & Marcatura dell'inferenza & Intensificazione
scusa_57;scusa;SD;Interazionale & Metatestuale & Cognitiva;conversazione libera;Cessione del turno & Marcatura della conoscenza condivisa & Prolettico, marca di formulazione: ecco & Intensificazione
scusa_58;scusa;SD;Interazionale & Metatestuale;conversazione libera;Presa di turno & Gestione del topic: introduzione o ripresa di topic & Esemplificazione
scusa_59;scusa;SD;Interazionale & Metatestuale;conversazione libera;Strategie di cortesia & Riformulazione
scusa_60;scusa;SD;Interazionale & Metatestuale & Cognitiva;conversazione libera;Cessione del turno & Prolettico, marca di formulazione: ecco & Attenuazione
scusa_61;scusa;SD;Interazionale;conversazione libera;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_62;scusa;SD;Interazionale & Cognitiva;conversazione libera;Presa di turno & Strategie di cortesia & Intensificazione
scusa_63;scusa;Non_SD;;conversazione libera;
scusa_64;scusa;Non_SD;;conversazione libera;
scusa_65;scusa;SD;Interazionale & Metatestuale;pasto;Strategie di cortesia & Riformulazione
scusa_66;scusa;Non_SD;;pasto;
scusa_67;scusa;SD;Interazionale;pasto;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_68;scusa;SD;Interazionale;pasto;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_69;scusa;SD;Interazionale & Metatestuale;pasto;Strategie di cortesia & Riformulazione
scusa_70;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Marcatura della conoscenza condivisa & Richiesta di attenzione & Riformulazione & Intensificazione
scusa_71;scusa;SD;Metatestuale & Cognitiva;intervista semistrutturata;Riformulazione & Attenuazione
scusa_72;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Marcatura della conoscenza condivisa & Richiesta di attenzione & Prolettico, marca di formulazione: ecco & Intensificazione
scusa_73;scusa;Non_SD;;intervista semistrutturata;
scusa_74;scusa;Non_SD;;intervista semistrutturata;
scusa_75;scusa;Non_SD;;intervista semistrutturata;
scusa_76;scusa;Non_SD;;intervista semistrutturata;
scusa_77;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Strategie di cortesia & Riformulazione
scusa_78;scusa;SD;Interazionale;intervista semistrutturata;Presa di turno & Interruzione & Richiesta di attenzione
scusa_79;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Presa di turno & Richiesta di attenzione & Gestione del topic: introduzione o ripresa di topic
scusa_80;scusa;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
scusa_81;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Manifestazione di accordo & Marcatura della conoscenza condivisa & Prolettico, marca di formulazione: ecco & Attenuazione
scusa_82;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Presa di turno & Interruzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_83;scusa;Non_SD;;intervista semistrutturata;
scusa_84;scusa;Non_SD;;intervista semistrutturata;
scusa_85;scusa;Non_SD;;intervista semistrutturata;
scusa_86;scusa;SD;Metatestuale & Cognitiva;conversazione libera;Riformulazione & Intensificazione
scusa_87;scusa;SD;Interazionale;conversazione libera;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_88;scusa;SD;Interazionale & Metatestuale;conversazione libera;Presa di turno & Interruzione & Richiesta di attenzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_89;scusa;SD;Interazionale;conversazione libera;Presa di turno & Interruzione & Richiesta di attenzione & Strategie di cortesia
scusa_90;scusa;SD;Interazionale;conversazione libera;Presa di turno & Strategie di cortesia
scusa_91;scusa;SD;Interazionale;lezione;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_92;scusa;SD;Interazionale;pasto;Presa di turno & Interruzione & Richiesta di attenzione & Strategie di cortesia
scusa_93;scusa;Non_SD;;pasto;
scusa_94;scusa;SD;Interazionale & Cognitiva;pasto;Richiesta di accordo/conferma & Cessione del turno & Strategie di cortesia & Attenuazione
scusa_95;scusa;SD;Interazionale & Metatestuale;pasto;Strategie di cortesia & Riformulazione & Esemplificazione
scusa_96;scusa;SD;Interazionale;pasto;Richiesta di attenzione & Strategie di cortesia
scusa_97;scusa;Non_SD;;pasto;
scusa_98;scusa;Non_SD;;pasto;
scusa_99;scusa;SD;Interazionale & Metatestuale;pasto;Presa di turno & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_100;scusa;SD;Interazionale & Metatestuale;pasto;Presa di turno & Richiesta di attenzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_101;scusa;SD;Interazionale;pasto;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_102;scusa;SD;Interazionale;pasto;Interruzione & Richiesta di attenzione & Strategie di cortesia
scusa_103;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Strategie di cortesia & Prolettico, marca di formulazione: ecco & Riformulazione
scusa_104;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic & Prolettico, marca di formulazione: ecco & Filler, riempimento dei tempi di formulazione & Attenuazione
scusa_105;scusa;Non_SD;;intervista semistrutturata;
scusa_106;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Cessione del turno & Marcatura della conoscenza condivisa & Prolettico, marca di formulazione: ecco & Intensificazione
scusa_107;scusa;SD;Interazionale;pasto;Richiesta di attenzione & Strategie di cortesia
scusa_108;scusa;SD;Interazionale & Cognitiva;pasto;Richiesta di accordo/conferma & Cessione del turno & Strategie di cortesia & Attenuazione
scusa_109;scusa;SD;Interazionale;pasto;Cessione del turno & Strategie di cortesia
scusa_110;scusa;SD;Metatestuale & Cognitiva;pasto;Prolettico, marca di formulazione: ecco & Specificazione
scusa_111;scusa;Dubbio;;pasto;
scusa_112;scusa;SD;Metatestuale & Cognitiva;pasto;Prolettico, marca di formulazione: ecco & Intensificazione
scusa_113;scusa;Non_SD;;pasto;
scusa_114;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Presa di turno & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_115;scusa;Non_SD;;intervista semistrutturata;
scusa_116;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Presa di turno & Prolettico, marca di formulazione: ecco & Attenuazione
scusa_117;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Richiesta di attenzione & Gestione del topic: introduzione o ripresa di topic & Filler, riempimento dei tempi di formulazione
scusa_118;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Interruzione & Richiesta di attenzione & Gestione del topic: introduzione o ripresa di topic
scusa_119;scusa;Non_SD;;intervista semistrutturata;
scusa_120;scusa;Non_SD;;intervista semistrutturata;
scusa_121;scusa;Non_SD;;intervista semistrutturata;
scusa_122;scusa;Non_SD;;intervista semistrutturata;
scusa_123;scusa;Non_SD;;intervista semistrutturata;
scusa_124;scusa;Non_SD;;intervista semistrutturata;
scusa_125;scusa;SD;Interazionale & Cognitiva;intervista semistrutturata;Cessione del turno & Attenuazione
scusa_126;scusa;Non_SD;;intervista semistrutturata;
scusa_127;scusa;Dubbio;;pasto;
scusa_128;scusa;SD;Interazionale;pasto;Cessione del turno & Strategie di cortesia
scusa_129;scusa;SD;Interazionale & Metatestuale;pasto;Presa di turno & Interruzione & Richiesta di attenzione & Gestione del topic: introduzione o ripresa di topic
scusa_130;scusa;SD;Interazionale & Metatestuale;conversazione libera;Presa di turno & Interruzione & Strategie di cortesia & Riformulazione
scusa_131;scusa;SD;Interazionale;conversazione libera;Cessione del turno & Strategie di cortesia
scusa_132;scusa;SD;Interazionale & Cognitiva;conversazione libera;Cessione del turno & Intensificazione
scusa_133;scusa;Non_SD;;intervista semistrutturata;
scusa_134;scusa;SD;Interazionale & Metatestuale;intervista semistrutturata;Richiesta di attenzione & Strategie di cortesia & Gestione del topic: introduzione o ripresa di topic
scusa_135;scusa;SD;Interazionale;intervista semistrutturata;Presa di turno & Interruzione & Richiesta di attenzione
scusa_136;scusa;SD;Interazionale;intervista semistrutturata;Presa di turno & Interruzione & Richiesta di attenzione
scusa_137;scusa;Dubbio;;intervista semistrutturata;
scusa_138;scusa;SD;Interazionale;intervista semistrutturata;Presa di turno & Richiesta di attenzione & Strategie di cortesia
scusa_139;scusa;Non_SD;;intervista semistrutturata;
scusa_140;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Marcatura della conoscenza condivisa & Prolettico, marca di formulazione: ecco & Attenuazione
scusa_141;scusa;SD;Interazionale & Metatestuale & Cognitiva;intervista semistrutturata;Cessione del turno & Prolettico, marca di formulazione: ecco & Intensificazione
scusa_142;scusa;SD;Interazionale & Cognitiva;intervista semistrutturata;Presa di turno & Richiesta di attenzione & Attenuazione
scusa_143;scusa;SD;Interazionale;intervista semistrutturata;Presa di turno & Richiesta di attenzione & Strategie di cortesia
